DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,FLETES,SEGURO
PER,BUN,381,18,381,6337,78
PER,BUN,7,7,7,62,0
PER,BUN,4,4,0,4129,69
PER,BUN,18,31,73,42,292533
PER,BUN,7255,98,7255,61860,3
PER,BUN,1280,1280,51,71,28686484
PER,BUN,50720,96,50720,139985,64
PER,BUN,11976,48454,68,1,30297
PER,BUN,24192,24192,63294,267188827,5
PER,BUN,4490,54,4490,20068,34
PER,BUN,150,150,4,45,4143293
PER,BUN,204888,55,204888,256041,66
PER,BUN,96310,83435,3,6,0
PER,BUN,3200,3200,5349,22745747,55
PER,BUN,1300,1300,2185,9294175,8
PER,BUN,21875,21875,54437,231398222,2
PER,BUN,50,311,26,4,13309514
PER,BUN,50,200,74,2,11490891
PER,BUN,7573,7573,294766,24493077,2698
PER,BUN,20000,95000,385107200,0,0
PER,BUN,97500,7800,32973642,527,90
PER,BUN,68688,81,68688,334214,9
PER,BUN,420,2790,11309990,0,0
PER,BUN,2230,14,2230,8137,8
PER,BUN,18670,43,18670,40285,44
PER,BUN,53424,2,20479,86808256,92
PER,BUN,78000,14823,12,18,0
PER,BUN,3205,22344,14,96,0
PER,BUN,20330,30678,92,7,0
PER,BUN,15753,14,15753,26429,76
PER,BUN,586,4064,3,76,0
PER,BUN,36,36,89,376349,66
PER,BUN,2980,2980,11261,47594718,75
PER,BUN,190705,69,190705,225047,58
PER,BUN,16773,33,16773,63835,2
PER,BUN,6504,6504,33062,145034735,8
PER,BUN,600,600,2880,2,0
PER,BUN,7000,7000,7441,85,0
PER,BUN,3701,31,3701,5873,15
PER,BUN,14400,14400,24126,102589537,6
PER,BUN,11000,11000,12650,5,0
PER,BUN,388,365,88,4,13663093
PER,BUN,25000,1166,67,41517370,65
PER,BUN,228,2745,11587715,0,0
PER,BUN,196,66,196,1205,28
PER,BUN,11510,11510,47814,209747972,4
PER,BUN,2000,17420,72143710,0,0
PER,BUN,62,10,40537,0,0
PER,BUN,48492,48492,62140,262318356,6
PER,BUN,3619,3619,4,72,30565903
PER,BUN,2370,1525,62,7,57737672
PER,BUN,37818,19249,39,96,301170122
PER,BUN,2444,4340,19,18,59590516
PER,BUN,24274,5,24274,46887,36
PER,BUN,26100,89436,379105788,0,0
PER,BUN,14130,20309,52,2,202045633
PER,BUN,78000,17144,4,94,0
PER,BUN,486,486,3674,15142454,36
PER,BUN,120,120,2669,11091570,78
PER,BUN,442,51,442,23324,98
PER,BUN,15000,15000,3902,16079936,63
PER,BUN,504,31,8,96,1571642
PER,BUN,3720,144,36,4,7690969
PER,BUN,1276,3527,8,96,90743461
PER,BUN,87192,67075,68,9,0
PER,BUN,20,26,99,36,6033409
PER,BUN,24,36,46,5,8147281
PER,BUN,116,99,19,93,22164649
PER,BUN,4,2,55,81,571439
PER,BUN,731,245,19,6,54791629
PER,BUN,110,157,72,55,35244130
PER,BUN,158,175,27,9,39166550
PER,BUN,51,54,66,44,12213991
PER,BUN,130,386,14,6,86286284
PER,BUN,537,88,49,28,19775422
PER,BUN,1018,7200,29668464,0,0
PER,BUN,47325,64,47325,95143,75
PER,BUN,11721,63,11721,34761,53
PER,BUN,48843,46560,197360856,0,0
PER,BUN,30,69,10,577,5
PER,BUN,19,4,81,6,1074972
PER,BUN,93,42,5,24,9500280
PER,BUN,23,3,91,63,875873
PER,BUN,23,1,12,41,251830
PER,BUN,21600,798,6,2,83883450
PER,BUN,29,12,61,16,2819513
PER,BUN,25,11,36,16,8567394
PER,BUN,3,0,31,44,69686
PER,BUN,10,1,98,92,444740
PER,BUN,192,33,59,8,7620604
PER,BUN,743,2,11125,47157757,29
PER,BUN,58,74,4,24,16545248
PER,BUN,32,30,82,23,6889106
PER,BUN,488,319,22,41,71333105
PER,BUN,78,59,31,89,13254417
PER,BUN,11285,11285,7,48,86617904
PER,BUN,24,9,24,1278,58
PER,BUN,21589,1669,31,26,29931621
PER,BUN,95,3,33,75,744977
PER,BUN,50,18,62,2852746,5
PER,BUN,58,336,4,24,31360029
PER,BUN,105,67,59,39,16270359
PER,BUN,60,38,62,28,1679771
PER,BUN,2,1,35,8427,94
PER,BUN,8,7,78,33711,76
PER,BUN,38,36,13,51,216181
PER,BUN,0,1,0,0,1
PER,BUN,83,83,83,320,1356432
PER,BUN,2,1,22,8427,94
PER,BUN,4,1,26,16855,88
PER,BUN,2610,8943,6,86,0
PER,BUN,1413,2030,95,52,20204563
PER,BUN,25500,25500,63520,2,4558646
PER,BUN,4914,4914,8475,35857254,25
PER,BUN,7080,7080,17527,74150366,83
PER,BUN,1738,26,1738,10619,28
PER,BUN,6070,71021,66,1,5183943
PER,BUN,499,1,981,824,37
PER,BUN,16828,16828,31212,136916695,1413181
PER,BUN,4141,3,4141,6709,93
PER,BUN,49116,24771,5,88,427435624
PER,BUN,1080,24,914,4011161,89
PER,BUN,598240,859,75097,329426058,8
PER,BUN,52171,4,52171,237384,85
PER,BUN,10123,35,10123,55327,2
PER,BUN,5646,5646,62,77,94578081
PER,BUN,13050,44718,196162661,0,0
PER,BUN,40,40,931,4084419,12
PER,BUN,180,180,840,4,0
PER,BUN,923,923,2584,44,0
PER,BUN,432,432,2016,56,0
PER,BUN,630,630,1940,4,0
PER,BUN,592,592,1921,8162498,96
PER,BUN,109677,109677,122618,537887292,2
PER,BUN,26000,7202,31592725,0,1118
PER,BUN,720,35,28,2,2400380
PER,BUN,19196,96,19196,39632,73
PER,BUN,663,3,663,1869,8
PER,BUN,1,47,1,25,2
PER,BUN,3,44,3,57,6
PER,BUN,240,5,28,473759,28
PER,BUN,6530,26420,4,2,441562072
PER,BUN,384,27,98,64,3126109
PER,BUN,100,3,50,0,0
PER,BUN,3606,31878,74,6,0
PER,BUN,16500,2295,10067384,0,5037
PER,BUN,1059,11800,7,6,0
PER,BUN,206,78,206,1997,5
PER,BUN,5000,13,50,0,0
PER,BUN,1305,1305,4471,19616266,18
PER,BUN,1708,1708,99,37,93603811
PER,BUN,771,53,771,3325,7
PER,BUN,45,52,45,1357,81
PER,BUN,17,17,187,790648,75
PER,BUN,1,277,65,58,30490388
PER,BUN,4,41389,7,9,0
PER,BUN,228,200,686,3009950,62
PER,BUN,156,232,1257,5518242,8
PER,BUN,864,249,4539,19914734,52
PER,BUN,36,17,194,852766,7
PER,BUN,96,59,630,2765174,98
PER,BUN,1000,18,480,8,0
PER,BUN,300,7,204,64,0
PER,BUN,76,360,1245,5464901,1
PER,BUN,72,12,259,1140180,66
PER,BUN,2,10460,45884463,0,0
PER,BUN,360,55,460,2021372,91
PER,BUN,7560,7560,77464,7,6972266
PER,BUN,211740,3257,97,44,107640648
PER,BUN,341,76,341,5580,5
PER,BUN,21975,32419,137771348,0,2500
PER,BUN,571,68,571,2455,5
PER,BUN,1929,42,1929,8287,3
PER,BUN,12220,58,12220,52474,4
PER,BUN,550,770,63,35,15174642
PER,BUN,90000,10624,44,62,206468617
PER,BUN,2609340,4462,87,3,86295729
PER,BUN,258060,1858,3,32,78269598
PER,BUN,284460,3813,69,1,75440346
PER,BUN,97,49,35,78,256618
PER,BUN,672,12901,34,63,0
PER,BUN,450000,369000,1520508780,8100,18864
PER,BUN,23159,8,23159,119328,14
PER,BUN,226520,3587,3,1,67804843
PER,BUN,2736,2734,89,98,206564
PER,BUN,223,34,79,85,1601235
PER,BUN,89,9,61,55,699172
PER,BUN,45,9,11,91,382027
PER,BUN,354,51,55,599,75
PER,BUN,3398,535,19,1,31064481
PER,BUN,1583,223,2,21,10364203
PER,BUN,394,90,42,36,4127308
PER,BUN,1064,225,4,4,8359482
PER,BUN,835,44,137,1414,14
PER,BUN,90,18,23,1,646272
PER,BUN,268,52,72,498,34
PER,BUN,3102,44,618,6723,65
PER,BUN,814,98,814,9003,45
PER,BUN,3,6,3,119,29
PER,BUN,4790,2,4790,33137,15
PER,BUN,10,29,10,51,216699
PER,BUN,31,49,31,150,2
PER,BUN,172,92,172,1162,92
PER,BUN,1316,4,1316,6006,73
PER,BUN,109,29,109,930,24
PER,BUN,297,48,297,2067,58
PER,BUN,50,500,2060310,0,0
PER,BUN,22,51,21298,78215,16
PER,BUN,95,88,85308,46,1011277630
PER,BUN,25,25,523,2227032,13
PER,BUN,6600,166164,1,7,0
PER,BUN,3240,3240,58159,239777945,8
PER,BUN,247,6,247,2592,87
PER,BUN,26449,8,26449,95737,76
PER,BUN,25928,14,25928,18876,72
PER,BUN,82030,42,82030,80677,34
PER,BUN,1020,1020,27866,121481917,6
PER,BUN,8820,8820,60567,0,0
PER,BUN,1000,1000,2830,7,0
PER,BUN,4788,4788,15293,62104303,6
PER,BUN,1000,1000,2660,4,0
PER,BUN,200,200,756,4,0
PER,BUN,1200,180,720,8,0
PER,BUN,2000,2635,11,46,40197612
PER,BUN,259520,709,1,54,17947333
PER,BUN,300000,375,3521,14511134,18
PER,BUN,135286,19302,1,72,648381110
PER,BUN,19150,7286,63,31,168641887
PER,BUN,1395,18,171,2081,75
PER,BUN,2322,300,89,3,14433980
PER,BUN,124,16,12,92,628512
PER,BUN,435,69,6,84,2841901
PER,BUN,2291,33,407,3522,92
PER,BUN,9,68,458,2687,76
PER,BUN,61,8,61,457,37
PER,BUN,137,68,137,1163,53
PER,BUN,267,78,267,2259,7
PER,BUN,41,46,41,256,56
PER,BUN,188,52,188,1163,17
PER,BUN,146,83,146,961,16
PER,BUN,173,39,173,1150,99
PER,BUN,5952,432,1,36,16703939
PER,BUN,444,656,82,61,89424088
PER,BUN,213,41,213,3641,12
PER,BUN,91917,32,91917,297033,83
PER,BUN,2862,24,2862,8920,17
PER,BUN,25392,443,4,4,11373370
PER,BUN,10,130,4,2,17342796
PER,BUN,3,52690,217115467,0,6960
PER,BUN,1,21,6,3,3909040
PER,BUN,10532,4046,99,83,118242193
PER,BUN,6840,3353,7,84,35678495
PER,BUN,3940,222,28,45,15428690
PER,BUN,25200,1456,92,8,101128750
PER,BUN,21450,2089,8,29,145058928
PER,BUN,4488,49,4488,273000,4
PER,BUN,29488,5,29488,106171,83
PER,BUN,1,48,1,2,8499
PER,BUN,220,127,537460,0,0
PER,BUN,70,260,1053977,0,0
PER,BUN,5292,42,5292,24192,8
PER,BUN,16000,168680,27,2,7011647
PER,BUN,26000,11544,48853861,0,676
PER,BUN,22566,66139,288326356,0,0
PER,BUN,11,30,977,3962145,2
PER,BUN,10,10,5,21363,31
PER,BUN,320,320,29287,118723604,2
PER,BUN,2,20,339,1376981,19
PER,BUN,1,10,70,286195,45
PER,BUN,1,1000,151609,614589418,5
PER,BUN,1,10,42,171149,74
PER,BUN,9487,71865,4,2,1413150001
PER,BUN,2,20,2035,8250293,42
PER,BUN,6,60,354,1437301,14
PER,BUN,1,10,165,670532,44
PER,BUN,9,60,857,3477355,86
PER,BUN,27,1265,68805,278920091,9
PER,BUN,1,85,18967,76889044,19
PER,BUN,1,19,89256,361823132,2
PER,BUN,4,35,747,3029172,16
PER,BUN,5,1430,97066,393485389,6
PER,BUN,4,25,1152,4671269,26
PER,BUN,4,30,4331,17558456,6
PER,BUN,5,35,748,3034442,4
PER,BUN,183,6,183,681,2760610
PER,BUN,1000,13075,54935004,0,0
PER,BUN,5847,7055,53,22,0
PER,BUN,1260,1260,22238,91637644,4
PER,BUN,355000,1208,22914,94422647,49
PER,BUN,8883,99,8883,67607,93
PER,BUN,15000,405,7830,32266020,43
PER,BUN,620000,978,5,6,99284690
PER,BUN,9150,9150,137181,579727324,9
PER,BUN,808,9,84,1914,7772428
PER,BUN,2800,42,304,10152,44
PER,BUN,37,91,37,743,75
PER,BUN,25,22340,8,55,245100864
PER,BUN,7108,16,7108,45291,2
PER,BUN,1745,7,1745,486,8
PER,BUN,1995,79,1995,12144,8
PER,BUN,9104,96,9104,2535,10724596
PER,BUN,71916,9175,1,76,239252672
PER,BUN,1121,99,25437,14,41139412
PER,BUN,2,16770,73564288,0,0
PER,BUN,1,45400,199154364,0,0
PER,BUN,14600,59934,4,0,220
PER,BUN,70182,21302,89,2,394528304
PER,BUN,5335,27,5335,18676,44
PER,BUN,606,91,81,34,4155609
PER,BUN,995,155,22,25,6823209
PER,BUN,223,24,8,7,1466243
PER,BUN,30,4,73,66,262573
PER,BUN,248,37,59,77,2171610
PER,BUN,250,38,63,2,2027166
PER,BUN,50,75,76,312602,69
PER,BUN,14,3,36,9,105175
PER,BUN,64,18,82,99,779638
PER,BUN,846,89,170,1538,81
PER,BUN,500,99,75,82,3751475
PER,BUN,311,27,49,530,76
PER,BUN,1395,284,1,75,12384516
PER,BUN,3164,58,3164,25738,68
PER,BUN,80,73,80,559,55
PER,BUN,53,11,53,324,8
PER,BUN,127,96,127,776,72
PER,BUN,449,449,13,71,11450362
PER,BUN,2797,2,2797,59256,240628542
PER,BUN,24,3,21963,44778,24
PER,BUN,183,23,183,8943,84
PER,BUN,54,75,54,1060,8
PER,BUN,30074,58,30074,110428,94
PER,BUN,55,6,55,942,3957841
PER,BUN,319242,3830,9,5,76968954
PER,BUN,308400,1233,6,36,35960572
PER,BUN,26040,9351,18,404713102,1
PER,BUN,6120,37,639,7526,96
PER,BUN,901,7,124,1481,59
PER,BUN,320,21,34,471,13
PER,BUN,1559,36,202,1859,13
PER,BUN,1723,15,299,2647,94
PER,BUN,853,44,853,6174,16
PER,BUN,51,38,51,452,1
PER,BUN,30,57,30,313,71
PER,BUN,56,79,56,396,9
PER,BUN,36,46,36,230,62
PER,BUN,7383,98,7383,85063,8
PER,BUN,506402,5498,49115,212480512,3
PER,BUN,4,14878,4,66,631754047
PER,BUN,7656,4399,77,234999976,0
PER,BUN,1620,27,58,8,9120681
PER,BUN,545325,6046,4,69,523108267
PER,BUN,535,89,535,2451,98
PER,BUN,2140,58,2140,9725,7
PER,BUN,25309,75,25309,116062,6
PER,BUN,9324,5489,4,12,408359092
PER,BUN,379,7,379,8576,1
PER,BUN,1,3950,16698190,0,0
PER,BUN,1320,1320,18635,77775402,39
PER,BUN,440,49,440,893,8
PER,BUN,30803,45,30803,99203,81
PER,BUN,330600,2129,1,23,46736484
PER,BUN,12400,675,46,88,65260825
PER,BUN,3740,171,78,57,16597513
PER,BUN,15405,1264,76,11,122198034
PER,BUN,4615,58,4615,15903,18
PER,BUN,283,15,283,1226,8
PER,BUN,1274,66,1274,5520,59
PER,BUN,12500,42,12500,56938,71
PER,BUN,0,7,283,630,2678816
PER,BUN,2002,5,2002,33966,13
PER,BUN,583340,10048,18,24,153193320
PER,BUN,2041700,3206,97,29,286743006
PER,BUN,2700,225,5,36,4771731
PER,BUN,4137020,17721,25,36,363504226
PER,BUN,718360,2662,5,9,57099672
PER,BUN,47025,191801,84,8,12621821
PER,BUN,7200,86008,374943275,3711518,0
PER,BUN,943,147,11,32,6774940
PER,BUN,1346,63,210,2275,41
PER,BUN,2853,442,4,76,25864442
PER,BUN,326,44,99,57,1983897
PER,BUN,371,85,14,15,3151436
PER,BUN,180,41,31,67,1886524
PER,BUN,1764,362,18,44,14327162
PER,BUN,135,24,1,69,1146746
PER,BUN,1609,319,99,69,14825719
PER,BUN,63,8,63,2146,85
PER,BUN,2828,78,2828,20083,65
PER,BUN,4,57,4,19,87
PER,BUN,4,57,4,24,35
PER,BUN,2,2,13,59019,814
PER,BUN,11,64,11,68,4
PER,BUN,21,45,21,128,11
PER,BUN,5,76,5,30,41
PER,BUN,159,78,159,1272,98
PER,BUN,141,1,141,1059,76
PER,BUN,24200,64443,9,8,5895167
PER,BUN,11640,12677,67726,295245116,7
PER,BUN,9250,9835,43,21,229065588
PER,BUN,20890,12896,12,76,300348535
PER,BUN,29,7,29,560,2456529
PER,BUN,99,81046,3,95,991470078
PER,BUN,97,24,97,1662,24
PER,BUN,813,88,813,23553,28
PER,BUN,112,33,112,6023,92
PER,BUN,427,5,427,26648,48
PER,BUN,258,63,258,5136,5
PER,BUN,3950,39,3950,95102,96
PER,BUN,685,58,685,12058,8
PER,BUN,680,26790,6,7,0
PER,BUN,720,720,12775,52910081,39
PER,BUN,2221,94,2221,81103,71
PER,BUN,211,41,211,4647,76
PER,BUN,30582,88,30582,114911,63
PER,BUN,4,19,4,283,5
PER,BUN,1030,1030,32,39102568,96
PER,BUN,8315,85,8315,61102,9
PER,BUN,99476,99476,96469,409898863,0
PER,BUN,4800,4800,18354,64,0
PER,BUN,15400,15400,38624,163721639,1
PER,BUN,200,200,478,2029603,76
PER,BUN,525,31,525,11045,7
PER,BUN,8960,8960,33694,147436665,2
PER,BUN,6200,6200,17480,76682326,12
PER,BUN,975,5850,24856650,151,65
PER,BUN,5300,101,1,12620840,15
PER,BUN,27319,9282,79,24,412466999
PER,BUN,0,4,0,1,4222
PER,BUN,72,67,8,84,5
PER,BUN,162,67,18,213,65
PER,BUN,2632,323,74,64,16687922
PER,BUN,596,99,69,772,57
PER,BUN,1032,152,74,13,6310654
PER,BUN,998,181,32,17,7782047
PER,BUN,2742,356,51,86,13907991
PER,BUN,22000,31680,134706211,0,0
PER,BUN,279,44,64,89,1823678
PER,BUN,904,43,162,1390,44
PER,BUN,4628,1070,8,76,27377714
PER,BUN,32,71,32,199,36
PER,BUN,492,66,492,4368,53
PER,BUN,37,92,37,230,5
PER,BUN,319,99,319,1982,73
PER,BUN,124,42,124,745,9
PER,BUN,75,33,75,524,66
PER,BUN,23,24,5,32,707655
PER,BUN,160,1402,9635,42267223,76
PER,BUN,60,1400,6450,28297466,32
PER,BUN,220,10,1,75,3881097
PER,BUN,518144,42653,61,2,0
PER,BUN,7,24,73,82,2422719
PER,BUN,2711,2711,5,53,32105695
PER,BUN,90,8,961,4216457,59
PER,BUN,3,78,1019,4471234,8
PER,BUN,2,153,75,83,15063699
PER,BUN,2,54,64,88,5353103
PER,BUN,1,129,71,12708490,9
PER,BUN,4,123,53,52,12102705
PER,BUN,10,20,69,2026603,2
PER,BUN,6170,14257,52,47,0
PER,BUN,2,181,45,52,17777194
PER,BUN,10,40,1070,4697235,52
PER,BUN,4,964,2114,8988960,78
PER,BUN,326,326,11451,48691873,17
PER,BUN,1,8,62,844418,0
PER,BUN,25,2198,84,97,215427793
PER,BUN,33,154,7,83,15156585
PER,BUN,1,54,3,5319833,4
PER,BUN,5636,6627,1,33,829144990
PER,BUN,817105,2999,17,81,324650515
PER,BUN,955,955,6648,32,0
PER,BUN,50,492,5,22323472,5
PER,BUN,105,1299,5,42839806,75
PER,BUN,40,8,1,63,336205
PER,BUN,1111,173,32,65,7898052
PER,BUN,236,47,47,470,1
PER,BUN,548,55,85,923,53
PER,BUN,44,4,75,54,285159
PER,BUN,239,37,14,94,2064348
PER,BUN,310,48,27,27,2813051
PER,BUN,64,9,12,9,497784
PER,BUN,177,52,4,72,1717208
PER,BUN,417,13,95,830,95
PER,BUN,493,13,113,1211,45
PER,BUN,240,39,96,12,1786450
PER,BUN,75,23,29,3,630358
PER,BUN,478,82,91,44,4164838
PER,BUN,98,22,98,3327,87
PER,BUN,3640,28,3640,25002,87
PER,BUN,140,29,140,970,63
PER,BUN,599,14,599,2483,57
PER,BUN,102,36,102,587,66
PER,BUN,30,67,30,159,95
PER,BUN,282,27,282,2098,2
PER,BUN,27,4,27,1173,4
PER,BUN,187,58,187,7870,24
PER,BUN,1851,55,229,2756,9
PER,BUN,86,28,9,100,58
PER,BUN,1209,131,49,97,6615888
PER,BUN,1338,151,82,4,8116545
PER,BUN,4124,91,536,4902,31
PER,BUN,281,281,2384,56,0
PER,BUN,130,71,130,777,85
PER,BUN,25,25,4,19134,4
PER,BUN,13,2,9,59,142961
PER,BUN,3,0,6,63,116816
PER,BUN,2,0,9,62,46586
PER,BUN,1,0,9,9,39874
PER,BUN,2,0,3,42,19389
PER,BUN,51,51,23,99214,15
PER,BUN,393,107,368,1563801,96
PER,BUN,397,541,884,3757900,58
PER,BUN,2,7,1,9,0
PER,BUN,15228,1,15228,28403,63
PER,BUN,500,500,15064,8,146134
PER,BUN,14966,27,14966,57216,1
PER,BUN,36000,34884,148222116,0,0
PER,BUN,15393,58,15393,63965,1
PER,BUN,21000,54,6,75,2690610
PER,BUN,135012,85558,13,4,0
PER,BUN,402,61,402,2745,57
PER,BUN,400,400,2708,76,0
PER,BUN,20000,800,4000,0,10637
PER,BUN,1082,1082,49,22,11789174
PER,BUN,545,11,545,10549,57
PER,BUN,27360,73658,76,8,6791703
PER,BUN,7728,94,7728,38254,6
PER,BUN,7016,7016,63567,267870063,1
PER,BUN,139,13,139,432,18
PER,BUN,96,96,179,762780,48
PER,BUN,116,14,116,360,1529640
PER,BUN,388,61,388,2427,78
PER,BUN,4047,22,4047,23128,58
PER,BUN,1240,6,1240,761,4
PER,BUN,273,273,673,2862211,38
PER,BUN,70527,44,70527,67927,38
PER,BUN,25,41,25,70,2
PER,BUN,470,61,470,674,22
PER,BUN,1974,56,1974,1347,9
PER,BUN,10,56,10,161,28
PER,BUN,1908,1908,10585,44870007,56
PER,BUN,245,9,26,48,230932
PER,BUN,123,60,15,59,1039262
PER,BUN,1566,9,1566,7500,31604775
PER,BUN,6816,568,42,56,20949949
PER,BUN,4,2,4,8,209984
PER,BUN,2550,53,94,53,1345962
PER,BUN,12,62,12,85,68
PER,BUN,13,85,13,108,72
PER,BUN,1136,98,26470,94,42066504
PER,BUN,0,43,0,31,92
PER,BUN,1,3,1,5,52
PER,BUN,240,240,300,0,0
PER,BUN,597,36,597,17131,39
PER,BUN,20,2,129,525367,29
PER,BUN,4,31,6,4,1495999
PER,BUN,5210,328,35,91,8193315
PER,BUN,34,1379,86,65009700,0
PER,BUN,15,1516,44,69,0
PER,BUN,7,10184,48,52,0
PER,BUN,1356,335,93,53,8382453
PER,BUN,250,6574,42,58,0
PER,BUN,78,741,82,7,47624455
PER,BUN,27,9,27,164,25
PER,BUN,28,3404,8,68,137575209
PER,BUN,329,218,11,95,5442471
PER,BUN,168,77,69,92,1104400
PER,BUN,100,21210,90136349,0,0
PER,BUN,750,750,19072,83664572,85
PER,BUN,1628,1628,97,99,55403471
PER,BUN,96,1,13,46,111684
PER,BUN,9680,417,61,6,41357693
PER,BUN,9000,386,29,38256061,86
PER,BUN,62120,4951,65,17,490385467
PER,BUN,59234,4,59234,274470,1161658040
PER,BUN,1,6724,81,54,0
PER,BUN,1,16,32,45,1616264
PER,BUN,2713,4,2713,5559,56
PER,BUN,15203,91,15203,39515,93
PER,BUN,744,5,1260,5054,22170179
PER,BUN,4524,37,4524,24509,43
PER,BUN,21100,55753,244569455,0,0
PER,BUN,5000,28850,126555141,0,0
PER,BUN,21,57,20412,95,433150101
PER,BUN,104,42,96085,35,1153009727
PER,BUN,775,813,75,57,0
PER,BUN,860,99,860,2407,68
PER,BUN,59159,59159,56694,248701337,8
PER,BUN,230,9,93,6,20178
PER,BUN,156136,19573,5,97,710603695
PER,BUN,80,25,24,55,208585
PER,BUN,9,77,9,2,3
PER,BUN,192,3750,16449975,0,0
PER,BUN,12,26,390,2227,68
PER,BUN,2712,107,5,12,4619679
PER,BUN,357,57,357,5467,4
PER,BUN,26088,452,2,12265101,36
PER,BUN,5,1210,13530,8,0
PER,BUN,82,215,9,8,4966231
PER,BUN,5208,2532,3,4,33686916
PER,BUN,4063,8419,79,75,121579571
PER,BUN,852,3717,15793533,0,0
PER,BUN,525,12366,72,86,0
PER,BUN,1640,1640,20699,34,0
PER,BUN,2912,2912,19373,84985396,17
PER,BUN,4725,4488,75,76,0
PER,BUN,436,20492,92851,376397534,5
PER,BUN,283,14771,1,88,274653914
PER,BUN,128,8192,33040,133938500,5
PER,BUN,535,112964,8,6,8208836
PER,BUN,62829,33,62829,163916,18
PER,BUN,25322,47,25322,94611,33
PER,BUN,1605,16,1605,7385,76
PER,BUN,2160,4,2160,10998,46
PER,BUN,708,33276,150207,637555980,10934705
PER,BUN,40,2088,9991,43009678,56
PER,BUN,285,17958,77417,328353969,5
PER,BUN,50000,59976,247138305,0,1050
PER,BUN,1050,9085,30238,4,0
PER,BUN,10,2,7,7,309126
PER,BUN,100,8,2,8,2839545
PER,BUN,874,41078,185874,784646813,7
PER,BUN,432,23290,2,94,443954890
PER,BUN,680,42866,182041,768469180,8
PER,BUN,5793,13839,7,23763909,38
PER,BUN,49328,61,49328,94518,63
PER,BUN,12543,26,12543,48689,78
PER,BUN,1365,78,1365,6031,32
PER,BUN,4320,4320,7158,7158,9952
PER,BUN,214,10058,45732,185387484,7
PER,BUN,50,2950,13012,52749754,68
PER,BUN,139,8618,39704,160951014,2991633
PER,BUN,83593,39,83593,252951,89
PER,BUN,109355,81,109355,402390,91
PER,BUN,1483,62,1483,6823,27
PER,BUN,23120,55,23120,41000,73
PER,BUN,108,15,65799,0,0
PER,BUN,292,1430,8,1183697,92
PER,BUN,2797,10714,9,11883656,92
PER,BUN,5292,8917,24303,102378915,157306
PER,BUN,63060,29595,91,4,466810676
PER,BUN,13620,1854,26,4,30597463
PER,BUN,600,27,606,606,0
PER,BUN,13920,8302,55,4,112028245
PER,BUN,650,57,5102,22382932,65
PER,BUN,1500,3235,77,44743932,0
PER,BUN,1116,2310,5991,25240626,0
PER,BUN,144,266,922,3885273,0
PER,BUN,528,155,2697,11361618,0
PER,BUN,288,117,84,24,3630878
PER,BUN,360,199,1206,5083308,0
PER,BUN,240,14,187,788580,0
PER,BUN,40560,4117,11,8,56727403
PER,BUN,600,18,384,0,0
PER,BUN,3120,365,56,2,12671523
PER,BUN,36,135,685,2885899,5
PER,BUN,428,20116,90991,368859324,5
PER,BUN,456,23803,2,42,419565862
PER,BUN,13063,55,13063,49382,64
PER,BUN,12910,94,12910,42132,179018868
PER,BUN,2304,2304,8400,8050,9143
PER,BUN,24420,12326,65,176113063,6
PER,BUN,6060,3288,72,46330772,64
PER,BUN,32,1504,6723,28380784,88
PER,BUN,91,5177,1,65,97310004
PER,BUN,210,13262,57325,241994938,8
PER,BUN,125,125,1144,4851024,71
PER,BUN,115,115,1165,4939743,84
PER,BUN,3600,3600,6945,29442967,32
PER,BUN,81,94,81,584,64
PER,BUN,48,366,654,2783928,36
PER,BUN,96,18,68,72,1049075
PER,BUN,26460,2883,25,4,40549631
PER,BUN,4800,565,28,17348527,2
PER,BUN,90,32,7,5,1600911
PER,BUN,1793,1793,1,4,163645675
PER,BUN,144,20,49,8,502086
PER,BUN,321,67890,68,1,4936482
PER,BUN,265,13828,5,46,259863137
PER,BUN,159,10176,41480,176122371,1
PER,BUN,1300,65,1300,121,38
PER,BUN,2,71,0,6,26319
PER,BUN,65,68,65,13,6
PER,BUN,13,7,13,0,4
PER,BUN,180,17,28,6,15791
PER,BUN,12,7,12,24,2
PER,BUN,22,8,22,130,558154
PER,BUN,300,50,4,26319,95
PER,BUN,6,60,0,526,39
PER,BUN,21,55,86,5,223234
PER,BUN,600,291,6,3955795,2
PER,BUN,20924,15118,25,14,986061775
PER,BUN,21503,2,21503,69733,3
PER,BUN,19596,63,19596,73263,98
PER,BUN,1257,15,1257,5787,26
PER,BUN,3141,82,3141,6846,21
PER,BUN,13290,22566,62201,272858235,6
PER,BUN,57000,24929,107627,472123757,6
PER,BUN,45240,8525,63512,278607304,6
PER,BUN,20400,7760,33444,2791475,0
PER,BUN,458,458,3591,5,0
PER,BUN,36,14,48,212665,27
PER,BUN,90,90,135,594831,9
PER,BUN,246,450,1062,4661791,31
PER,BUN,4968,10408,26883,117928160,0
PER,BUN,2028,2937,9813,43047873,74
PER,BUN,1692,473,8123,35634067,43
PER,BUN,36,22,268,1175975,8
PER,BUN,408,218,1351,5929886,98
PER,BUN,900,25,570,2,0
PER,BUN,144,115,480,2109807,99
PER,BUN,36,5,120,529031,19
PER,BUN,354,1141,48,7,25344805
PER,BUN,30,2,203,892246,64
PER,BUN,40,23,206,905406,62
PER,BUN,80,38,792,3477744,4
PER,BUN,336,38,398,1747645,33
